Date,Temp,Rain
2017-07-21,14.6,0.0
2017-07-22,16.7,0.8
2017-07-23,,0.0
2017-07-24,17.9,0.0
2017-07-25,16.4,0.0
2017-07-26,17.0,0.0
2017-07-27,15.4,0.0
2017-07-28,14.8,0.0
2017-07-29,16.0,0.0
2017-07-30,17.8,0.0
2017-07-31,18.0,0.0
2017-08-01,20.0,0.0
2017-08-02,21.6,0.0
2017-08-03,23.8,0.0
2017-08-04,20.5,0.0
2017-08-05,17.0,0.0
2017-08-06,16.1,0.0
2017-08-07,15.6,0.0
2017-08-08,16.0,0.0
2017-08-09,16.5,0.0
2017-08-10,16.0,0.0
2017-08-11,15.9,0.0
2017-08-12,15.0,1.2
2017-08-13,15.6,0.2
2017-08-14,15.1,0.0
2017-08-15,14.5,0.0
2017-08-16,16.8,0.0
2017-08-17,17.0,0.0
2017-08-18,17.2,0.0
2017-08-19,16.5,0.0
2017-08-20,17.6,0.0
2017-08-21,15.9,0.0
2017-08-22,18.3,0.0
2017-08-23,17.0,0.0
2017-08-24,16.2,0.0
2017-08-25,14.4,0.0
2017-08-26,16.0,0.0
2017-08-27,20.8,0.0
2017-08-28,21.7,0.0
2017-08-29,19.0,0.0
2017-08-30,16.4,0.0
2017-08-31,16.8,0.0
2017-09-01,15.8,0.0
2017-09-02,18.6,0.0
2017-09-03,21.2,0.0
2017-09-04,22.7,0.0
2017-09-05,22.8,0.0
2017-09-06,18.1,0.0
2017-09-07,16.8,0.0
2017-09-08,15.5,0.8
2017-09-09,13.3,4.6
2017-09-10,13.5,0.2
2017-09-11,14.5,0.0
2017-09-12,15.1,0.0
2017-09-13,13.0,0.0
2017-09-14,17.1,0.0
2017-09-15,16.6,0.0
2017-09-16,14.7,0.0
2017-09-17,13.5,0.6
2017-09-18,12.0,0.6
2017-09-19,11.9,0.4
2017-09-20,11.6,0.2
2017-09-21,12.6,0.0
2017-09-22,15.7,0.0
2017-09-23,15.2,0.0
2017-09-24,13.8,0.0
2017-09-25,13.6,2.2
2017-09-26,16.7,0.0
2017-09-27,17.4,0.0
2017-09-28,19.6,0.0
2017-09-29,14.7,1.4
2017-09-30,12.9,2.6
2017-10-01,11.6,0.0
2017-10-02,13.4,0.0
2017-10-03,14.5,0.0
2017-10-04,14.2,0.0
2017-10-05,13.8,0.0
2017-10-06,12.4,9.0
2017-10-07,12.0,0.0
2017-10-08,11.9,0.2
2017-10-09,10.0,0.0
2017-10-10,10.6,0.0
2017-10-11,9.9,1.0
2017-10-12,9.5,2.2
2017-10-13,8.7,4.6
2017-10-14,8.0,0.0
2017-10-15,11.1,0.0
2017-10-16,10.4,0.8
2017-10-17,11.4,7.2
2017-10-18,10.1,37.0
2017-10-19,9.7,10.6
2017-10-20,9.7,1.0
2017-10-21,9.6,13.6
2017-10-22,11.7,4.8
2017-10-23,11.7,0.0
2017-10-24,12.8,0.0
2017-10-25,11.7,0.0
2017-10-26,11.3,0.0
2017-10-27,12.8,0.0
2017-10-28,13.1,0.0
2017-10-29,13.2,0.0
2017-10-30,12.3,0.0
2017-10-31,9.2,0.0
2017-11-01,11.8,0.0
2017-11-02,4.9,0.0
2017-11-03,2.3,0.0
2017-11-04,2.3,2.4
2017-11-05,3.0,0.0
2017-11-06,4.4,0.0
2017-11-07,5.5,0.0
2017-11-08,8.5,0.4
2017-11-09,8.2,1.2
2017-11-10,8.8,0.0
2017-11-11,8.2,0.0
2017-11-12,8.6,11.4
2017-11-13,9.1,10.4
2017-11-14,8.1,6.0
2017-11-15,8.5,4.6
2017-11-16,7.0,2.6
2017-11-17,7.0,0.2
2017-11-18,8.1,0.0
2017-11-19,8.3,7.4
2017-11-20,7.7,9.6
2017-11-21,8.0,14.2
2017-11-22,12.3,6.2
2017-11-23,11.4,9.0
2017-11-24,8.4,0.2
2017-11-25,8.5,0.6
2017-11-26,9.2,7.6
2017-11-27,8.1,1.0
2017-11-28,6.9,3.2
2017-11-29,7.3,0.0
2017-11-30,7.3,9.0
2017-12-01,6.7,12.8
2017-12-02,6.1,0.6
2017-12-03,4.6,0.0
2017-12-04,4.5,0.0
2017-12-05,4.3,0.0
2017-12-06,5.3,0.0
2017-12-07,5.3,0.2
2017-12-08,4.4,0.2
2017-12-09,4.5,0.2
2017-12-10,6.4,0.0
2017-12-11,5.8,0.0
2017-12-12,6.9,0.0
2017-12-13,6.9,0.0
2017-12-14,7.4,0.0
2017-12-15,7.1,1.8
2017-12-16,5.6,2.8
2017-12-17,7.7,10.0
2017-12-18,7.5,8.4
2017-12-19,3.6,37.0
2017-12-20,3.5,0.2
2017-12-21,2.0,0.0
2017-12-22,2.5,1.2
2017-12-23,0.7,0.0
2017-12-24,0.6,0.0
2017-12-25,1.1,0.0
2017-12-26,2.5,0.0
2017-12-27,3.4,0.0
2017-12-28,5.9,9.0
2017-12-29,4.8,17.6
2017-12-30,4.9,0.6
2017-12-31,2.8,0.0
2018-01-01,2.9,0.0
2018-01-02,3.6,0.0
2018-01-03,4.1,0.2
2018-01-04,3.9,0.2
2018-01-05,7.1,4.2
2018-01-06,7.7,0.0
2018-01-07,6.1,8.8
2018-01-08,6.9,4.0
2018-01-09,6.6,2.6
2018-01-10,6.0,0.2
2018-01-11,4.9,27.0
2018-01-12,5.1,1.4
2018-01-13,6.8,1.6
2018-01-14,6.9,0.4
2018-01-15,8.8,0.0
2018-01-16,9.0,0.0
2018-01-17,9.2,3.8
2018-01-18,8.0,1.6
2018-01-19,5.9,1.6
2018-01-20,6.0,2.0
2018-01-21,7.5,4.2
2018-01-22,6.6,5.4
2018-01-23,6.1,10.6
2018-01-24,7.4,0.8
2018-01-25,5.5,0.4
2018-01-26,5.0,1.2
2018-01-27,6.6,2.4
2018-01-28,7.2,6.4
2018-01-29,7.8,18.6
2018-01-30,6.2,5.4
2018-01-31,4.8,2.6
2018-02-01,5.6,9.6
2018-02-02,9.1,4.0
2018-02-03,8.8,4.6
2018-02-04,10.3,0.2
2018-02-05,8.8,0.0
2018-02-06,6.7,1.4
2018-02-07,7.9,0.4
2018-02-08,8.6,0.2
2018-02-09,5.3,0.0
2018-02-10,3.8,0.0
2018-02-11,4.7,0.0
2018-02-12,3.1,0.0
2018-02-13,3.2,2.4
2018-02-14,5.7,1.0
2018-02-15,4.3,0.0
2018-02-16,5.7,18.4
2018-02-17,5.5,16.8
2018-02-18,1.7,0.0
2018-02-19,0.5,0.0
2018-02-20,0.9,0.0
2018-02-21,-0.5,0.0
2018-02-22,,0.0
2018-02-23,1.8,0.0
2018-02-24,4.9,5.0
2018-02-25,4.1,5.4
2018-02-26,3.5,0.0
2018-02-27,6.9,0.4
2018-02-28,5.7,0.0
2018-03-01,6.6,0.6
2018-03-02,4.3,3.6
2018-03-03,5.5,0.0
2018-03-04,6.2,0.2
2018-03-05,6.1,0.0
2018-03-06,6.7,0.0
2018-03-07,5.2,0.0
2018-03-08,7.2,1.4
2018-03-09,7.7,0.4
2018-03-10,6.4,0.0
2018-03-11,9.1,0.0
2018-03-12,11.5,0.0
2018-03-13,11.0,1.4
2018-03-14,9.0,0.2
2018-03-15,7.6,0.0
2018-03-16,9.2,0.0
2018-03-17,8.5,0.0
2018-03-18,8.4,0.2
2018-03-19,6.8,0.2
2018-03-20,7.4,0.0
2018-03-21,8.0,0.0
2018-03-22,6.0,2.0
2018-03-23,6.2,0.0
2018-03-24,,0.0
2018-03-25,5.9,0.0
2018-03-26,6.9,1.2
2018-03-27,9.8,0.2
2018-03-28,9.0,0.0
2018-03-29,7.4,2.0
2018-03-30,10.2,0.0
2018-03-31,8.9,0.0
2018-04-01,6.7,0.0
2018-04-02,6.7,0.0
2018-04-03,6.6,0.0
2018-04-04,6.0,13.2
2018-04-05,8.0,7.0
2018-04-06,11.0,1.0
2018-04-07,10.9,4.2
2018-04-08,10.0,2.0
2018-04-09,10.5,0.0
2018-04-10,12.6,0.4
2018-04-11,8.0,1.0
2018-04-12,8.2,0.2
2018-04-13,8.8,6.2
2018-04-14,8.5,2.2
2018-04-15,7.5,2.0
2018-04-16,6.7,12.2
2018-04-17,8.8,0.2
2018-04-18,9.6,0.0
2018-04-19,8.2,0.0
2018-04-20,9.5,1.2
2018-04-21,9.6,0.4
2018-04-22,9.8,0.0
2018-04-23,12.3,0.0
2018-04-24,14.6,0.0
2018-04-25,16.6,0.0
2018-04-26,17.8,0.0
2018-04-27,12.3,0.0
2018-04-28,10.2,7.0
2018-04-29,10.1,0.0
2018-04-30,10.6,2.0
2018-05-01,11.4,0.0
2018-05-02,11.3,0.0
2018-05-03,12.2,0.0
2018-05-04,11.0,0.0
2018-05-05,14.3,0.0
2018-05-06,17.1,0.0
2018-05-07,12.5,0.0
2018-05-08,15.0,0.0
2018-05-09,14.4,0.0
2018-05-10,12.4,8.8
2018-05-11,11.7,0.0
2018-05-12,14.1,0.0
2018-05-13,19.0,0.0
2018-05-14,16.1,0.0
2018-05-15,14.5,0.0
2018-05-16,13.6,0.0
2018-05-17,12.8,0.0
2018-05-18,12.2,0.0
2018-05-19,13.0,0.0
2018-05-20,13.4,0.0
2018-05-21,13.2,0.0
2018-05-22,13.2,0.0
2018-05-23,15.1,0.0
2018-05-24,14.5,0.0
2018-05-25,13.8,0.0
2018-05-26,14.4,0.0
2018-05-27,14.3,0.0
2018-05-28,14.4,0.0
2018-05-29,13.2,0.0
2018-05-30,11.5,0.0
2018-05-31,13.1,0.0
2018-06-01,11.8,0.0
2018-06-02,14.1,0.0
2018-06-03,12.6,1.0
2018-06-04,13.5,0.0
2018-06-05,13.2,0.0
2018-06-06,13.1,0.0
2018-06-07,14.6,0.0
2018-06-08,13.1,4.6
2018-06-09,12.7,0.4
2018-06-10,11.5,0.0
2018-06-11,12.5,0.0
2018-06-12,13.3,0.0
2018-06-13,14.3,3.0
2018-06-14,13.8,0.0
2018-06-15,14.2,0.0
2018-06-16,16.8,0.0
2018-06-17,19.0,0.0
2018-06-18,18.7,0.0
2018-06-19,15.0,0.0
2018-06-20,16.7,0.0
2018-06-21,15.4,0.0
2018-06-22,15.8,0.0
2018-06-23,16.0,0.0
2018-06-24,16.1,4.4
2018-06-25,15.4,0.2
2018-06-26,14.6,0.0
2018-06-27,14.2,0.0
2018-06-28,14.4,0.0
2018-06-29,14.4,0.0
2018-06-30,14.2,5.0
2018-07-01,14.9,0.0
2018-07-02,14.8,0.0
2018-07-03,14.1,0.0
2018-07-04,18.6,0.0
2018-07-05,17.8,0.0
2018-07-06,17.6,0.0
2018-07-07,17.7,0.0
2018-07-08,16.8,0.0
2018-07-09,16.5,0.0
2018-07-10,18.2,0.0
2018-07-11,18.9,0.0
2018-07-12,19.4,0.0
2018-07-13,16.6,0.0
2018-07-14,18.1,0.0
2018-07-15,20.4,0.0
2018-07-16,18.2,0.0
2018-07-17,16.5,0.0
2018-07-18,16.9,0.0
2018-07-19,15.1,0.0
2018-07-20,15.6,0.0
2018-07-21,14.6,0.0
2018-07-22,19.0,0.0
2018-07-23,17.6,0.0
2018-07-24,17.1,0.0
2018-07-25,16.8,0.0
2018-07-26,17.0,0.0
2018-07-27,16.3,0.0
2018-07-28,16.4,0.0
2018-07-29,17.1,0.0
2018-07-30,18.1,0.0
2018-07-31,16.2,0.0
2018-08-01,15.2,0.0
2018-08-02,14.5,0.0
2018-08-03,15.7,0.0
2018-08-04,15.6,0.0
2018-08-05,16.8,0.0
2018-08-06,17.0,0.0
2018-08-07,17.7,0.0
2018-08-08,18.9,0.0
2018-08-09,17.6,0.0
2018-08-10,18.1,0.0
2018-08-11,15.8,2.0
2018-08-12,14.8,0.0
2018-08-13,18.4,0.0
2018-08-14,20.5,0.0
2018-08-15,16.7,0.0
2018-08-16,14.5,0.0
2018-08-17,14.0,0.0
2018-08-18,17.1,0.0
2018-08-19,15.5,0.0
2018-08-20,18.8,0.0
2018-08-21,20.5,0.0
2018-08-22,16.5,0.0
2018-08-23,14.8,0.0
2018-08-24,15.3,0.0
2018-08-25,14.0,0.0
2018-08-26,15.7,0.0
2018-08-27,17.0,0.0
2018-08-28,16.6,0.0
2018-08-29,15.8,0.0
2018-08-30,17.5,0.0
2018-08-31,15.2,0.0
2018-09-01,15.5,0.0
2018-09-02,14.4,0.0
2018-09-03,15.7,0.0
2018-09-04,15.8,0.0
2018-09-05,17.7,0.0
2018-09-06,16.2,0.0
2018-09-07,14.7,2.2
2018-09-08,13.9,1.0
2018-09-09,14.0,4.8
2018-09-10,13.8,0.8
2018-09-11,14.2,0.2
2018-09-12,13.1,0.0
2018-09-13,12.2,0.0
2018-09-14,12.8,0.8
2018-09-15,13.0,1.6
2018-09-16,13.1,4.8
2018-09-17,11.9,0.2
2018-09-18,12.9,0.0
2018-09-19,12.2,0.2
2018-09-20,13.0,1.8
2018-09-21,14.6,3.2
2018-09-22,14.7,1.0
2018-09-23,12.8,0.0
2018-09-24,13.7,0.0
2018-09-25,14.5,0.0
2018-09-26,14.6,0.0
2018-09-27,15.7,0.0
2018-09-28,18.3,0.0
2018-09-29,16.9,0.0
2018-09-30,12.1,5.0
2018-10-01,12.5,2.6
2018-10-02,12.4,0.0
2018-10-03,8.3,0.0
2018-10-04,9.8,0.0
2018-10-05,9.0,5.4
2018-10-06,10.6,0.0
2018-10-07,9.6,5.8
2018-10-08,10.6,3.2
2018-10-09,,0.0
2018-10-10,,0.0
2018-10-11,11.5,0.0
2018-10-12,11.3,0.0
2018-10-13,12.7,0.0
2018-10-14,12.3,0.0
2018-10-15,12.4,0.0
2018-10-16,14.0,0.0
2018-10-17,14.1,0.0
2018-10-18,12.8,0.0
2018-10-19,10.4,0.0
2018-10-20,10.8,0.0
2018-10-21,12.2,0.2
2018-10-22,9.3,0.0
2018-10-23,8.2,0.4
2018-10-24,11.0,0.6
2018-10-25,11.3,1.2
2018-10-26,12.6,2.6
2018-10-27,8.6,15.4
2018-10-28,11.0,6.6
2018-10-29,9.3,1.2
2018-10-30,9.9,5.2
2018-10-31,11.4,0.0
2018-11-01,12.2,19.6
2018-11-02,12.6,10.2
2018-11-03,10.8,9.8
2018-11-04,11.6,13.0
2018-11-05,11.2,0.0
2018-11-06,10.5,0.0
2018-11-07,8.5,0.0
2018-11-08,7.1,0.2
2018-11-09,6.2,5.4
2018-11-10,7.6,0.2
2018-11-11,6.4,0.0
2018-11-12,7.6,0.0
2018-11-13,7.4,3.6
2018-11-14,11.2,6.6
2018-11-15,10.1,0.0
2018-11-16,10.0,0.4
2018-11-17,6.9,0.0
2018-11-18,6.3,0.0
2018-11-19,6.1,0.0
2018-11-20,6.6,0.0
2018-11-21,8.9,4.2
2018-11-22,7.9,7.6
2018-11-23,7.1,9.0
2018-11-24,7.1,0.0
2018-11-25,7.0,0.8
2018-11-26,9.3,8.2
2018-11-27,10.9,6.4
2018-11-28,9.3,2.6
2018-11-29,8.2,0.0
2018-11-30,8.1,0.0
2018-12-01,6.6,0.0
2018-12-02,5.5,0.0
2018-12-03,4.4,0.0
2018-12-04,3.2,0.0
2018-12-05,3.7,0.0
2018-12-06,3.3,0.0
2018-12-07,3.3,0.0
2018-12-08,6.0,0.0
2018-12-09,7.7,1.8
2018-12-10,7.4,2.4
2018-12-11,8.0,22.6
2018-12-12,7.2,5.2
2018-12-13,8.3,17.8
2018-12-14,9.6,1.4
2018-12-15,7.4,0.4
2018-12-16,8.7,3.4
2018-12-17,7.9,3.4
2018-12-18,8.3,9.2
2018-12-19,8.0,1.6
2018-12-20,9.5,1.8
2018-12-21,5.1,0.0
2018-12-22,6.9,1.0
2018-12-23,7.1,7.2
2018-12-24,5.9,0.2
2018-12-25,5.4,0.0
2018-12-26,5.4,1.2
2018-12-27,4.6,0.0
2018-12-28,6.2,8.6
2018-12-29,8.6,14.4
2018-12-30,7.3,0.0
2018-12-31,4.4,0.0
2019-01-01,5.1,0.0
2019-01-02,4.7,7.4
2019-01-03,7.5,35.6
2019-01-04,9.1,3.2
2019-01-05,7.8,0.2
2019-01-06,6.0,3.8
2019-01-07,5.7,0.0
2019-01-08,4.6,0.2
2019-01-09,7.2,0.2
2019-01-10,9.2,1.6
2019-01-11,8.8,0.0
2019-01-12,8.4,0.0
2019-01-13,7.6,0.0
2019-01-14,6.4,0.0
2019-01-15,5.1,0.2
2019-01-16,5.5,0.0
2019-01-17,8.6,3.8
2019-01-18,8.0,1.6
2019-01-19,8.5,0.8
2019-01-20,6.6,0.0
2019-01-21,5.9,0.0
2019-01-22,6.3,20.2
2019-01-23,7.9,2.8
2019-01-24,7.0,0.0
2019-01-25,7.7,0.0
2019-01-26,7.1,0.0
2019-01-27,5.9,0.0
2019-01-28,6.3,0.0
2019-01-29,6.1,0.0
2019-01-30,5.1,0.0
2019-01-31,6.5,0.0
2019-02-01,7.3,3.0
2019-02-02,5.9,0.0
2019-02-03,-0.2,0.0
2019-02-04,-3.3,0.0
2019-02-05,-1.5,0.0
2019-02-06,0.1,0.0
2019-02-07,1.1,0.0
2019-02-08,0.3,0.0
2019-02-09,-2.2,0.0
2019-02-10,-1.0,0.0
2019-02-11,-2.4,0.0
2019-02-12,-0.1,0.0
2019-02-13,0.6,0.0
2019-02-14,0.8,0.0
2019-02-15,3.7,0.8
2019-02-16,5.1,0.0
2019-02-17,4.9,0.2
2019-02-18,3.6,0.0
2019-02-19,4.0,0.8
2019-02-20,3.2,0.0
2019-02-21,4.2,0.0
2019-02-22,5.1,3.2
2019-02-23,4.9,0.0
2019-02-24,4.8,1.2
2019-02-25,2.3,0.0
2019-02-26,1.5,0.0
2019-02-27,3.7,0.0
2019-02-28,3.8,0.0
2019-03-01,4.3,0.0
2019-03-02,4.3,0.0
2019-03-03,3.3,0.0
2019-03-04,2.8,0.0
2019-03-05,3.3,0.0
2019-03-06,2.2,0.4
2019-03-07,5.3,0.0
2019-03-08,3.4,0.0
2019-03-09,4.2,0.0
2019-03-10,4.8,0.0
2019-03-11,4.6,7.6
2019-03-12,6.4,5.0
2019-03-13,7.0,0.0
2019-03-14,7.5,0.6
2019-03-15,9.2,0.0
2019-03-16,10.2,0.0
2019-03-17,10.3,0.0
2019-03-18,12.7,0.0
2019-03-19,14.3,0.0
2019-03-20,15.5,0.0
2019-03-21,11.1,0.0
2019-03-22,10.6,0.0
2019-03-23,10.6,0.0
2019-03-24,7.8,0.0
2019-03-25,8.2,2.0
2019-03-26,9.1,2.8
2019-03-27,9.7,0.0
2019-03-28,11.3,0.0
2019-03-29,10.7,0.0
2019-03-30,9.1,0.0
2019-03-31,12.0,0.0
2019-04-01,12.5,0.0
2019-04-02,14.1,0.0
2019-04-03,11.0,1.8
2019-04-04,11.7,0.0
2019-04-05,10.9,0.0
2019-04-06,9.3,0.2
2019-04-07,9.6,0.0
2019-04-08,8.6,4.8
2019-04-09,10.1,8.0
2019-04-10,9.4,0.8
2019-04-11,8.9,3.6
2019-04-12,9.7,0.2
2019-04-13,8.3,5.4
2019-04-14,7.2,0.0
2019-04-15,9.1,0.0
2019-04-16,9.1,0.0
2019-04-17,11.6,0.0
2019-04-18,10.8,7.0
2019-04-19,12.4,2.2
2019-04-20,10.1,0.0
2019-04-21,10.4,0.0
2019-04-22,9.0,2.4
2019-04-23,11.8,0.0
2019-04-24,10.2,0.0
2019-04-25,10.6,0.0
2019-04-26,10.8,0.0
2019-04-27,8.9,1.0
2019-04-28,11.0,0.2
2019-04-29,11.6,0.0
2019-04-30,12.7,0.0
2019-05-01,12.4,0.0
2019-05-02,12.3,0.0
2019-05-03,11.4,0.0
2019-05-04,12.8,0.0
2019-05-05,14.2,0.0
2019-05-06,14.1,0.0
2019-05-07,13.8,0.0
2019-05-08,13.0,0.0
2019-05-09,17.9,0.0
2019-05-10,18.2,0.0
2019-05-11,14.4,0.0
2019-05-12,11.2,0.0
2019-05-13,10.6,0.0
2019-05-14,12.2,0.8
2019-05-15,14.3,0.8
2019-05-16,13.2,0.2
2019-05-17,13.6,0.0
2019-05-18,14.3,0.0
2019-05-19,15.4,0.0
2019-05-20,10.5,10.6
2019-05-21,12.4,1.8
2019-05-22,15.4,0.0
2019-05-23,15.9,0.0
2019-05-24,13.9,0.0
2019-05-25,11.0,17.4
2019-05-26,13.6,0.0
2019-05-27,15.0,0.0
2019-05-28,12.8,0.0
2019-05-29,12.4,0.0
2019-05-30,13.4,0.0
2019-05-31,14.2,0.0
2019-06-01,15.9,0.0
2019-06-02,14.2,0.0
2019-06-03,14.7,0.0
2019-06-04,13.3,0.0
2019-06-05,12.3,0.8
2019-06-06,12.0,0.0
2019-06-07,12.2,0.4
2019-06-08,13.5,0.0
2019-06-09,12.7,0.0
2019-06-10,14.4,0.0
2019-06-11,20.1,0.0
2019-06-12,22.5,0.0
2019-06-13,17.0,0.0
2019-06-14,14.5,0.0
2019-06-15,14.9,0.0
2019-06-16,15.4,0.0
2019-06-17,17.1,0.0
2019-06-18,14.8,0.0
2019-06-19,13.8,0.0
2019-06-20,14.8,0.0
2019-06-21,14.2,0.0
2019-06-22,15.1,0.0
2019-06-23,14.5,0.0
2019-06-24,14.0,0.0
2019-06-25,14.7,0.0
2019-06-26,15.1,0.0
2019-06-27,13.9,8.4
2019-06-28,14.8,0.0
2019-06-29,15.5,0.0
2019-06-30,17.8,0.0
2019-07-01,17.1,0.0
2019-07-02,14.0,6.2
2019-07-03,14.2,0.2
2019-07-04,15.4,0.0
2019-07-05,13.4,0.0
2019-07-06,14.0,0.0
2019-07-07,13.3,2.4
2019-07-08,14.7,0.0
2019-07-09,15.0,3.2
2019-07-10,15.0,2.0
2019-07-11,15.8,0.8
2019-07-12,15.8,0.0
2019-07-13,17.2,0.0
2019-07-14,15.8,0.0
2019-07-15,15.5,0.0
2019-07-16,15.9,0.0
2019-07-17,15.3,2.8
2019-07-18,16.2,0.2
2019-07-19,15.4,0.0
2019-07-20,17.5,0.0
2019-07-21,16.8,0.0
2019-07-22,17.3,0.0
2019-07-23,16.6,0.0
2019-07-24,17.0,0.0
2019-07-25,17.2,0.0
2019-07-26,19.6,0.0
2019-07-27,18.7,0.0
2019-07-28,16.7,0.0
2019-07-29,16.7,0.0
2019-07-30,15.0,0.0
2019-07-31,17.2,0.0
2019-08-01,17.9,0.0
2019-08-02,17.9,7.0
2019-08-03,18.0,0.0
2019-08-04,20.2,0.0
2019-08-05,17.0,0.0
2019-08-06,16.2,0.0
2019-08-07,16.3,0.0
2019-08-08,15.3,0.0
2019-08-09,15.4,0.0
2019-08-10,15.1,2.2
2019-08-11,16.0,0.0
2019-08-12,17.8,0.0
2019-08-13,18.2,0.0
2019-08-14,18.1,0.0
2019-08-15,17.6,0.0
2019-08-16,15.7,0.0
2019-08-17,16.3,0.0
2019-08-18,15.4,0.0
2019-08-19,16.8,0.0
2019-08-20,16.1,0.0
2019-08-21,14.7,4.0
2019-08-22,15.9,0.0
2019-08-23,14.5,2.4
2019-08-24,16.6,1.8
2019-08-25,16.1,0.0
2019-08-26,18.0,0.0
2019-08-27,,0.0
2019-08-28,22.3,0.0
2019-08-29,16.6,0.0
2019-08-30,17.0,2.6
2019-08-31,16.9,0.2
2019-09-01,16.4,0.0
2019-09-02,16.6,0.0
2019-09-03,16.0,0.0
2019-09-04,15.4,0.0
2019-09-05,18.8,0.0
2019-09-06,17.5,0.0
2019-09-07,15.0,0.0
2019-09-08,14.7,0.0
2019-09-09,13.8,0.8
2019-09-10,14.6,0.0
2019-09-11,14.6,0.0
2019-09-12,15.0,16.8
2019-09-13,14.4,0.2
2019-09-14,13.8,1.4
2019-09-15,14.4,12.4
2019-09-16,14.3,0.0
2019-09-17,12.6,7.6
2019-09-18,15.3,0.6
2019-09-19,13.3,0.4
2019-09-20,15.0,0.2
2019-09-21,14.7,0.0
2019-09-22,14.6,4.4
2019-09-23,12.8,5.4
2019-09-24,15.6,0.2
2019-09-25,13.9,0.0
2019-09-26,14.3,1.4
2019-09-27,11.6,0.2
2019-09-28,11.9,2.4
2019-09-29,11.9,0.0
2019-09-30,11.2,0.0
2019-10-01,10.2,0.0
2019-10-02,11.0,0.4
2019-10-03,12.1,0.4
2019-10-04,10.4,3.0
2019-10-05,12.1,4.6
2019-10-06,11.6,0.0
2019-10-07,11.9,11.6
2019-10-08,9.3,1.0
2019-10-09,7.3,0.0
2019-10-10,7.6,0.0
2019-10-11,9.7,0.0
2019-10-12,10.7,0.4
2019-10-13,11.4,0.0
2019-10-14,8.9,0.0
2019-10-15,9.4,1.4
2019-10-16,11.4,5.6
2019-10-17,11.3,4.8
2019-10-18,9.1,10.2
2019-10-19,9.5,1.0
2019-10-20,9.5,1.2
2019-10-21,10.4,20.2
2019-10-22,11.1,0.0
2019-10-23,9.2,0.0
2019-10-24,9.9,0.0
2019-10-25,10.5,1.4
2019-10-26,8.9,0.0
2019-10-27,9.1,0.0
2019-10-28,7.3,0.0
2019-10-29,6.2,0.0
2019-10-30,6.3,0.0
2019-10-31,7.9,0.0
2019-11-01,8.1,0.0
2019-11-02,8.9,0.0
2019-11-03,9.4,0.0
2019-11-04,9.6,0.0
2019-11-05,10.3,0.0
2019-11-06,9.4,0.0
2019-11-07,9.3,0.0
2019-11-08,8.2,0.0
2019-11-09,9.5,3.0
2019-11-10,10.2,0.2
2019-11-11,9.2,0.0
2019-11-12,8.6,5.8
2019-11-13,9.2,0.2
2019-11-14,8.4,0.0
2019-11-15,10.6,7.6
2019-11-16,9.4,3.8
2019-11-17,10.9,29.8
2019-11-18,8.3,8.8
2019-11-19,9.2,1.0
2019-11-20,7.6,0.0
2019-11-21,7.3,0.0
2019-11-22,6.1,0.0
2019-11-23,7.3,2.0
2019-11-24,8.9,1.2
2019-11-25,6.8,0.0
2019-11-26,4.2,4.8
2019-11-27,4.5,0.0
2019-11-28,3.5,0.0
2019-11-29,2.1,0.0
2019-11-30,2.1,0.0
2019-12-01,3.1,0.0
2019-12-02,5.3,0.0
2019-12-03,7.4,0.0
2019-12-04,7.4,1.6
2019-12-05,6.1,0.0
2019-12-06,7.1,0.2
2019-12-07,7.7,3.8
2019-12-08,8.1,0.0
2019-12-09,6.5,0.2
2019-12-10,5.8,1.0
2019-12-11,7.3,1.4
2019-12-12,7.5,11.6
2019-12-13,7.3,1.0
2019-12-14,6.6,1.4
2019-12-15,5.0,0.0
2019-12-16,6.0,0.0
2019-12-17,6.7,0.0
2019-12-18,6.7,2.8
2019-12-19,6.9,13.6
2019-12-20,7.0,29.4
2019-12-21,6.2,7.0
2019-12-22,6.1,0.0
2019-12-23,4.8,1.6
2019-12-24,4.6,0.0
2019-12-25,4.9,4.0
2019-12-26,4.0,0.4
2019-12-27,6.1,0.0
2019-12-28,6.1,0.4
2019-12-29,7.8,0.2
2019-12-30,7.6,0.2
2019-12-31,8.9,30.6
2020-01-01,8.8,0.2
2020-01-02,5.5,5.4
2020-01-03,8.3,9.4
2020-01-04,6.2,5.2
2020-01-05,5.7,4.4
2020-01-06,5.6,27.0
2020-01-07,8.4,20.4
2020-01-08,4.7,0.2
2020-01-09,4.0,0.0
2020-01-10,5.6,7.8
2020-01-11,5.4,2.8
2020-01-12,2.5,0.0
2020-01-13,-3.3,0.0
2020-01-14,-3.8,0.0
2020-01-15,-0.3,0.0
2020-01-16,3.1,0.0
2020-01-17,2.3,0.0
2020-01-18,6.1,0.6
2020-01-19,7.6,0.2
2020-01-20,7.9,0.4
2020-01-21,7.9,12.0
2020-01-22,6.9,10.6
2020-01-23,8.3,9.0
2020-01-24,8.4,6.4
2020-01-25,8.4,1.0
2020-01-26,9.1,2.2
2020-01-27,7.5,5.0
2020-01-28,6.9,3.6
2020-01-29,8.5,9.6
2020-01-30,7.2,4.0
2020-01-31,10.2,28.0
2020-02-01,6.6,33.8
2020-02-02,3.6,0.0
2020-02-03,3.3,0.0
2020-02-04,2.3,8.6
2020-02-05,3.7,14.0
2020-02-06,5.1,14.8
2020-02-07,6.0,7.6
2020-02-08,7.8,1.4
